fecha,precio_MD,demanda_prevision_D-1,demanda_Real,precio_Francia,precio_GAS,Temperatura,Radiacion,tipo_dia
2022-09-02 20:00:00,194.65,28436.3,25142.033,557.83,119.98,22.69,6.185,V
2022-09-02 21:00:00,205.27,26471.5,23464.638,532.06,119.98,22.69,6.185,V
2022-09-02 22:00:00,160.0,25600.3,22662.194,579.54,119.98,22.69,6.185,V
2022-09-02 23:00:00,137.54,24390.3,21570.934,435.01,119.98,22.69,6.185,V
2022-09-03 00:00:00,149.95,23334.0,20561.418,395.42,123.0,21.85,6.1944,S
2022-09-03 01:00:00,137.64,22673.5,19890.349,250.15,123.0,21.85,6.1944,S
2022-09-03 02:00:00,124.01,22279.3,19526.424,266.48,123.0,21.85,6.1944,S
2022-09-03 03:00:00,117.79,22061.5,19176.259,291.67,123.0,21.85,6.1944,S
2022-09-03 04:00:00,136.12,22367.8,19543.331,275.0,123.0,21.85,6.1944,S
2022-09-03 05:00:00,141.17,22914.5,20054.415,370.08,123.0,21.85,6.1944,S
2022-09-03 06:00:00,151.99,23630.0,20676.824,403.11,123.0,21.85,6.1944,S
2022-09-03 07:00:00,149.99,25135.0,22235.979,470.51,123.0,21.85,6.1944,S
2022-09-03 08:00:00,155.44,26465.5,23379.732,462.65,123.0,21.85,6.1944,S
2022-09-03 09:00:00,137.64,27078.8,23965.645,450.19,123.0,21.85,6.1944,S
2022-09-03 10:00:00,101.0,27568.8,24340.535,451.77,123.0,21.85,6.1944,S
2022-09-03 11:00:00,96.44,28108.3,24691.47,415.07,123.0,21.85,6.1944,S
2022-09-03 12:00:00,93.5,27976.0,24572.27,398.84,123.0,21.85,6.1944,S
2022-09-03 13:00:00,91.5,27247.3,23880.127,380.93,123.0,21.85,6.1944,S
2022-09-03 14:00:00,80.0,26812.8,23391.857,310.37,123.0,21.85,6.1944,S
2022-09-03 15:00:00,50.0,26632.3,23305.462,411.43,123.0,21.85,6.1944,S
2022-09-03 16:00:00,23.77,26676.0,23233.711,453.63,123.0,21.85,6.1944,S
2022-09-03 17:00:00,30.0,26740.0,23289.801,530.0,123.0,21.85,6.1944,S
2022-09-03 18:00:00,68.1,27280.3,23673.234,575.66,123.0,21.85,6.1944,S
2022-09-03 19:00:00,95.5,28072.8,24519.861,476.65,123.0,21.85,6.1944,S
2022-09-03 20:00:00,163.9,26282.5,23038.985,472.41,123.0,21.85,6.1944,S
2022-09-03 21:00:00,206.8,24616.0,21657.787,468.17,123.0,21.85,6.1944,S
2022-09-03 22:00:00,203.16,23062.0,20583.029,430.39,123.0,21.85,6.1944,S
2022-09-03 23:00:00,155.96,21873.3,19437.225,296.57,123.0,21.85,6.1944,S
2022-09-04 00:00:00,200.7,20925.3,18679.774,286.73,134.14,20.54,6.7306,D
2022-09-04 01:00:00,180.0,20332.5,18120.306,209.34,134.14,20.54,6.7306,D
2022-09-04 02:00:00,176.0,19956.5,17814.761,223.93,134.14,20.54,6.7306,D
2022-09-04 03:00:00,179.0,19764.8,17685.66,330.44,134.14,20.54,6.7306,D
2022-09-04 04:00:00,180.0,20024.0,17935.51,211.07,134.14,20.54,6.7306,D
2022-09-04 05:00:00,185.0,20109.5,18120.321,226.39,134.14,20.54,6.7306,D
2022-09-04 06:00:00,190.3,20232.5,18269.456,209.95,134.14,20.54,6.7306,D
2022-09-04 07:00:00,194.99,21469.0,19463.311,253.86,134.14,20.54,6.7306,D
2022-09-04 08:00:00,204.29,22730.8,20525.846,170.97,134.14,20.54,6.7306,D
2022-09-04 09:00:00,180.0,23510.0,21283.27,233.74,134.14,20.54,6.7306,D
2022-09-04 10:00:00,102.46,24133.8,21725.23,369.32,134.14,20.54,6.7306,D
2022-09-04 11:00:00,85.5,24914.3,22504.317,290.09,134.14,20.54,6.7306,D
2022-09-04 12:00:00,82.5,25260.5,22802.568,320.99,134.14,20.54,6.7306,D
2022-09-04 13:00:00,80.5,24594.5,22112.815,346.87,134.14,20.54,6.7306,D
2022-09-04 14:00:00,65.16,24213.0,21801.307,236.37,134.14,20.54,6.7306,D
2022-09-04 15:00:00,39.31,24168.8,21769.143,375.0,134.14,20.54,6.7306,D
2022-09-04 16:00:00,19.9,24365.5,21993.279,455.47,134.14,20.54,6.7306,D
2022-09-04 17:00:00,21.09,24702.5,22274.245,509.93,134.14,20.54,6.7306,D
2022-09-04 18:00:00,80.0,25629.5,23030.147,477.465,134.14,20.54,6.7306,D
2022-09-04 19:00:00,126.56,27062.8,24339.113,445.0,134.14,20.54,6.7306,D
2022-09-04 20:00:00,204.88,26127.5,23549.437,409.67,134.14,20.54,6.7306,D
2022-09-04 21:00:00,250.0,24545.0,22064.268,393.61,134.14,20.54,6.7306,D
2022-09-04 22:00:00,252.02,23352.8,20773.449,271.98,134.14,20.54,6.7306,D
2022-09-04 23:00:00,238.64,22163.5,19784.655,220.0,134.14,20.54,6.7306,D
2022-09-05 00:00:00,216.01,21451.8,18970.492,213.08,127.11,21.31,6.7219,L
2022-09-05 01:00:00,203.21,21055.3,18543.633,222.83,127.11,21.31,6.7219,L
2022-09-05 02:00:00,195.52,21015.3,18540.897,239.33,127.11,21.31,6.7219,L
2022-09-05 03:00:00,190.0,21570.8,19060.974,367.52,127.11,21.31,6.7219,L
2022-09-05 04:00:00,191.0,23954.3,21419.494,459.9,127.11,21.31,6.7219,L
2022-09-05 05:00:00,195.52,26361.0,23864.769,506.5,127.11,21.31,6.7219,L
2022-09-05 06:00:00,206.1,27517.8,25332.364,519.93,127.11,21.31,6.7219,L
2022-09-05 07:00:00,220.5,28740.0,26687.225,482.64,127.11,21.31,6.7219,L
2022-09-05 08:00:00,221.5,29664.3,27508.829,467.91,127.11,21.31,6.7219,L
2022-09-05 09:00:00,206.8,30287.0,28128.423,475.88,127.11,21.31,6.7219,L
2022-09-05 10:00:00,195.0,31031.3,28777.906,457.98,127.11,21.31,6.7219,L
2022-09-05 11:00:00,168.0,31596.8,29320.601,449.16,127.11,21.31,6.7219,L
2022-09-05 12:00:00,147.79,31442.0,29043.358,455.57,127.11,21.31,6.7219,L
2022-09-05 13:00:00,142.14,30966.5,28266.598,424.25,127.11,21.31,6.7219,L
2022-09-05 14:00:00,137.16,30996.5,27984.631,466.03,127.11,21.31,6.7219,L
2022-09-05 15:00:00,121.24,31093.8,27938.172,516.48,127.11,21.31,6.7219,L
2022-09-05 16:00:00,121.19,30644.5,27716.521,571.1,127.11,21.31,6.7219,L
2022-09-05 17:00:00,129.48,30250.5,27489.198,622.75,127.11,21.31,6.7219,L
2022-09-05 18:00:00,143.2,30546.8,27777.725,575.66,127.11,21.31,6.7219,L
2022-09-05 19:00:00,197.75,31146.5,28442.861,520.2,127.11,21.31,6.7219,L
2022-09-05 20:00:00,223.95,28806.8,26236.932,493.7,127.11,21.31,6.7219,L
2022-09-05 21:00:00,277.0,26624.3,24221.238,459.28,127.11,21.31,6.7219,L
2022-09-05 22:00:00,253.2,25648.3,22923.968,522.18,127.11,21.31,6.7219,L
2022-09-05 23:00:00,221.5,24373.0,21834.767,479.5,127.11,21.31,6.7219,L
2022-09-06 00:00:00,190.99,23445.3,20944.117,461.15,106.1,21.87,6.4879,M
2022-09-06 01:00:00,143.2,22949.5,20520.69,450.5,106.1,21.87,6.4879,M
2022-09-06 02:00:00,138.57,22772.8,20288.184,348.95,106.1,21.87,6.4879,M
2022-09-06 03:00:00,136.57,23126.5,20630.056,415.18,106.1,21.87,6.4879,M
2022-09-06 04:00:00,137.57,25058.3,22363.219,551.4,106.1,21.87,6.4879,M
2022-09-06 05:00:00,139.57,27242.0,24562.374,566.28,106.1,21.87,6.4879,M
2022-09-06 06:00:00,145.37,28168.8,25717.529,571.14,106.1,21.87,6.4879,M
2022-09-06 07:00:00,213.95,29225.0,26881.728,566.28,106.1,21.87,6.4879,M
2022-09-06 08:00:00,214.69,30022.8,27702.616,539.95,106.1,21.87,6.4879,M
2022-09-06 09:00:00,193.51,30635.5,28355.953,546.75,106.1,21.87,6.4879,M
2022-09-06 10:00:00,144.99,31507.8,28984.664,531.86,106.1,21.87,6.4879,M
2022-09-06 11:00:00,139.57,32132.3,29438.09,526.5,106.1,21.87,6.4879,M
2022-09-06 12:00:00,139.5,32051.8,29103.188,476.12,106.1,21.87,6.4879,M
2022-09-06 13:00:00,138.57,31414.8,28428.028,501.95,106.1,21.87,6.4879,M
2022-09-06 14:00:00,130.77,31437.8,28244.363,505.09,106.1,21.87,6.4879,M
2022-09-06 15:00:00,129.77,31580.3,28203.575,537.74,106.1,21.87,6.4879,M
2022-09-06 16:00:00,129.77,31236.0,27933.575,575.8,106.1,21.87,6.4879,M
2022-09-06 17:00:00,133.16,30834.8,27580.992,640.72,106.1,21.87,6.4879,M
2022-09-06 18:00:00,140.0,31179.0,27995.766,597.03,106.1,21.87,6.4879,M
2022-09-06 19:00:00,213.95,31772.5,28507.529,581.87,106.1,21.87,6.4879,M
2022-09-06 20:00:00,243.94,29320.5,26218.881,546.19,106.1,21.87,6.4879,M
2022-09-06 21:00:00,261.67,26941.5,24178.409,535.57,106.1,21.87,6.4879,M
2022-09-06 22:00:00,240.97,25530.8,22995.443,415.26,106.1,21.87,6.4879,M
2022-09-06 23:00:00,229.01,24362.0,21798.437,385.97,106.1,21.87,6.4879,M
2022-09-07 00:00:00,115.19,23355.0,20961.294,372.85,106.18,20.06,5.2442,X
2022-09-07 01:00:00,107.07,22856.0,20526.826,367.19,106.18,20.06,5.2442,X
2022-09-07 02:00:00,96.93,22679.0,20352.525,389.85,106.18,20.06,5.2442,X
2022-09-07 03:00:00,95.5,23005.5,20750.672,396.74,106.18,20.06,5.2442,X
2022-09-07 04:00:00,95.5,24942.8,22683.704,484.68,106.18,20.06,5.2442,X
2022-09-07 05:00:00,95.5,27248.0,24981.349,519.9,106.18,20.06,5.2442,X
2022-09-07 06:00:00,108.98,28189.3,26154.377,524.77,106.18,20.06,5.2442,X
2022-09-07 07:00:00,170.0,29216.0,27252.262,500.72,106.18,20.06,5.2442,X
2022-09-07 08:00:00,177.03,29928.0,28001.131,450.65,106.18,20.06,5.2442,X
2022-09-07 09:00:00,119.98,30567.0,28594.567,447.03,106.18,20.06,5.2442,X
2022-09-07 10:00:00,99.1,31325.0,29182.922,450.22,106.18,20.06,5.2442,X
2022-09-07 11:00:00,93.5,31865.5,29618.672,439.32,106.18,20.06,5.2442,X
2022-09-07 12:00:00,91.5,31686.0,29232.538,446.76,106.18,20.06,5.2442,X
2022-09-07 13:00:00,82.42,31081.5,28662.677,422.7,106.18,20.06,5.2442,X
2022-09-07 14:00:00,53.94,31009.3,28426.533,450.76,106.18,20.06,5.2442,X
2022-09-07 15:00:00,50.1,31018.8,28399.277,522.14,106.18,20.06,5.2442,X
2022-09-07 16:00:00,48.42,30633.5,28064.638,570.53,106.18,20.06,5.2442,X
2022-09-07 17:00:00,53.02,30236.5,27712.458,626.03,106.18,20.06,5.2442,X
2022-09-07 18:00:00,76.0,30607.0,28194.59,599.98,106.18,20.06,5.2442,X
2022-09-07 19:00:00,98.3,31290.3,28423.076,546.27,106.18,20.06,5.2442,X
2022-09-07 20:00:00,155.96,28871.0,26051.444,486.22,106.18,20.06,5.2442,X
2022-09-07 21:00:00,189.15,26505.5,23955.096,438.55,106.18,20.06,5.2442,X
2022-09-07 22:00:00,164.42,25510.5,22919.748,441.37,106.18,20.06,5.2442,X
2022-09-07 23:00:00,120.0,24264.8,21822.749,407.43,106.18,20.06,5.2442,X
2022-09-08 00:00:00,153.14,23319.0,20994.171,400.07,124.95,22.05,4.2182,FR
2022-09-08 01:00:00,150.0,22807.0,20572.296,381.39,124.95,22.05,4.2182,FR
2022-09-08 02:00:00,146.71,22634.8,20429.474,379.05,124.95,22.05,4.2182,FR
2022-09-08 03:00:00,130.1,22941.8,20686.176,404.13,124.95,22.05,4.2182,FR
2022-09-08 04:00:00,130.1,24662.0,22377.23,500.55,124.95,22.05,4.2182,FR
2022-09-08 05:00:00,130.0,26633.8,24549.552,520.0,124.95,22.05,4.2182,FR
2022-09-08 06:00:00,137.9,27483.0,25608.811,524.06,124.95,22.05,4.2182,FR
2022-09-08 07:00:00,161.6,28537.0,26592.566,509.8,124.95,22.05,4.2182,FR
2022-09-08 08:00:00,175.06,29304.5,27159.989,483.12,124.95,22.05,4.2182,FR
2022-09-08 09:00:00,162.12,29827.8,27726.816,460.75,124.95,22.05,4.2182,FR
2022-09-08 10:00:00,157.35,30644.3,28141.402,440.07,124.95,22.05,4.2182,FR
2022-09-08 11:00:00,150.89,31316.5,28529.123,404.62,124.95,22.05,4.2182,FR
2022-09-08 12:00:00,152.63,31196.8,28313.191,403.22,124.95,22.05,4.2182,FR
2022-09-08 13:00:00,153.14,30630.8,27809.124,400.1,124.95,22.05,4.2182,FR
2022-09-08 14:00:00,138.93,30632.0,27589.421,411.29,124.95,22.05,4.2182,FR
2022-09-08 15:00:00,129.99,30683.8,27480.538,450.68,124.95,22.05,4.2182,FR
2022-09-08 16:00:00,125.0,30396.0,27227.302,504.91,124.95,22.05,4.2182,FR
2022-09-08 17:00:00,130.0,30085.8,27120.111,558.16,124.95,22.05,4.2182,FR
2022-09-08 18:00:00,148.8,30520.5,27619.642,535.93,124.95,22.05,4.2182,FR
2022-09-08 19:00:00,158.29,31100.0,27879.995,497.0,124.95,22.05,4.2182,FR
2022-09-08 20:00:00,200.0,28819.8,25663.967,429.88,124.95,22.05,4.2182,FR
2022-09-08 21:00:00,250.0,26629.0,23724.53,433.49,124.95,22.05,4.2182,FR
2022-09-08 22:00:00,198.36,25424.5,22647.615,300.01,124.95,22.05,4.2182,FR
2022-09-08 23:00:00,172.36,24255.8,21606.073,238.2,124.95,22.05,4.2182,FR
2022-09-09 00:00:00,190.0,23305.8,20856.324,208.0,137.76,23.73,5.8128,V
2022-09-09 01:00:00,170.78,22823.0,20394.771,195.43,137.76,23.73,5.8128,V
2022-09-09 02:00:00,160.1,22680.8,20217.767,226.87,137.76,23.73,5.8128,V
2022-09-09 03:00:00,157.27,23033.5,20561.378,278.7,137.76,23.73,5.8128,V
2022-09-09 04:00:00,157.17,24898.5,22443.935,375.58,137.76,23.73,5.8128,V
2022-09-09 05:00:00,159.93,27165.5,24738.483,433.85,137.76,23.73,5.8128,V
2022-09-09 06:00:00,152.77,28222.8,25731.097,436.1,137.76,23.73,5.8128,V
2022-09-09 07:00:00,193.48,29282.8,26891.332,403.03,137.76,23.73,5.8128,V
2022-09-09 08:00:00,205.0,30227.5,27655.404,353.27,137.76,23.73,5.8128,V
2022-09-09 09:00:00,171.55,30735.8,28193.426,330.59,137.76,23.73,5.8128,V
2022-09-09 10:00:00,133.01,31444.5,28754.117,343.32,137.76,23.73,5.8128,V
2022-09-09 11:00:00,120.52,31881.0,29194.264,297.85,137.76,23.73,5.8128,V
2022-09-09 12:00:00,118.69,31580.5,28713.976,298.8,137.76,23.73,5.8128,V
2022-09-09 13:00:00,118.0,30840.8,28025.125,297.56,137.76,23.73,5.8128,V
2022-09-09 14:00:00,121.04,30601.5,27872.085,369.07,137.76,23.73,5.8128,V
2022-09-09 15:00:00,119.58,30560.8,27833.147,392.28,137.76,23.73,5.8128,V
2022-09-09 16:00:00,118.17,30188.8,27510.999,435.31,137.76,23.73,5.8128,V
2022-09-09 17:00:00,121.0,29996.0,27035.606,467.95,137.76,23.73,5.8128,V
2022-09-09 18:00:00,119.14,30376.8,27241.102,465.0,137.76,23.73,5.8128,V
2022-09-09 19:00:00,160.1,30527.8,27386.827,419.95,137.76,23.73,5.8128,V
2022-09-09 20:00:00,234.67,28214.3,25189.613,398.29,137.76,23.73,5.8128,V
2022-09-09 21:00:00,250.0,26091.3,23427.627,375.44,137.76,23.73,5.8128,V
2022-09-09 22:00:00,220.0,25042.3,22422.094,400.85,137.76,23.73,5.8128,V
2022-09-09 23:00:00,161.43,23870.8,21315.623,359.09,137.76,23.73,5.8128,V
2022-09-10 00:00:00,209.39,22869.5,20431.271,352.09,144.59,25.08,6.2573,S
2022-09-10 01:00:00,190.0,22198.5,19901.45,348.07,144.59,25.08,6.2573,S
2022-09-10 02:00:00,172.86,21834.0,19490.956,348.09,144.59,25.08,6.2573,S
2022-09-10 03:00:00,171.63,21618.3,19260.817,356.04,144.59,25.08,6.2573,S
2022-09-10 04:00:00,170.91,21928.5,19734.534,381.3,144.59,25.08,6.2573,S
2022-09-10 05:00:00,170.91,22610.5,20323.209,411.07,144.59,25.08,6.2573,S
2022-09-10 06:00:00,171.63,23374.8,20918.339,427.72,144.59,25.08,6.2573,S
2022-09-10 07:00:00,172.86,25103.8,22550.82,429.18,144.59,25.08,6.2573,S
2022-09-10 08:00:00,171.63,26339.8,23817.125,419.9,144.59,25.08,6.2573,S
2022-09-10 09:00:00,165.2,26977.5,24445.75,418.36,144.59,25.08,6.2573,S
2022-09-10 10:00:00,140.68,27434.3,24830.346,399.98,144.59,25.08,6.2573,S
2022-09-10 11:00:00,147.87,27959.5,25422.54,355.0,144.59,25.08,6.2573,S
2022-09-10 12:00:00,148.69,27828.8,25240.065,348.99,144.59,25.08,6.2573,S
2022-09-10 13:00:00,148.93,27140.5,24586.153,353.39,144.59,25.08,6.2573,S
2022-09-10 14:00:00,140.1,26649.0,24171.632,371.98,144.59,25.08,6.2573,S
2022-09-10 15:00:00,123.35,26563.3,24148.861,436.24,144.59,25.08,6.2573,S
2022-09-10 16:00:00,120.83,26735.0,24212.334,469.52,144.59,25.08,6.2573,S
2022-09-10 17:00:00,135.0,27014.8,24196.441,491.86,144.59,25.08,6.2573,S
2022-09-10 18:00:00,157.0,27706.5,24497.067,483.98,144.59,25.08,6.2573,S
2022-09-10 19:00:00,186.0,28326.3,25050.683,459.95,144.59,25.08,6.2573,S
2022-09-10 20:00:00,250.19,26657.3,23423.632,443.97,144.59,25.08,6.2573,S
2022-09-10 21:00:00,300.0,24921.8,21997.18,437.01,144.59,25.08,6.2573,S
2022-09-10 22:00:00,255.1,23706.8,20918.591,421.45,144.59,25.08,6.2573,S
2022-09-10 23:00:00,204.51,22427.8,19856.82,385.07,144.59,25.08,6.2573,S
2022-09-11 00:00:00,210.0,21478.5,18963.233,385.06,146.06,26.53,6.023,FR
2022-09-11 01:00:00,191.34,20795.8,18305.962,369.22,146.06,26.53,6.023,FR
2022-09-11 02:00:00,189.77,20383.8,18042.667,358.54,146.06,26.53,6.023,FR
2022-09-11 03:00:00,187.52,20185.3,17907.069,369.02,146.06,26.53,6.023,FR
2022-09-11 04:00:00,185.73,20416.3,18165.952,379.02,146.06,26.53,6.023,FR
2022-09-11 05:00:00,184.26,20549.5,18350.074,385.01,146.06,26.53,6.023,FR
2022-09-11 06:00:00,184.15,20673.8,18566.599,402.13,146.06,26.53,6.023,FR
2022-09-11 07:00:00,180.05,21995.8,20010.69,395.315,146.06,26.53,6.023,FR
2022-09-11 08:00:00,157.0,23380.0,21314.581,388.5,146.06,26.53,6.023,FR
2022-09-11 09:00:00,177.38,24398.0,22079.026,380.04,146.06,26.53,6.023,FR
2022-09-11 10:00:00,135.82,25140.5,22770.172,360.0,146.06,26.53,6.023,FR
2022-09-11 11:00:00,118.15,26102.3,23750.958,295.0,146.06,26.53,6.023,FR
2022-09-11 12:00:00,112.35,26471.0,24120.983,251.8,146.06,26.53,6.023,FR
2022-09-11 13:00:00,108.6,25820.8,23451.316,297.0,146.06,26.53,6.023,FR
2022-09-11 14:00:00,100.2,25454.5,23231.679,343.1,146.06,26.53,6.023,FR
2022-09-11 15:00:00,99.5,25527.0,23153.873,404.32,146.06,26.53,6.023,FR
2022-09-11 16:00:00,98.5,25966.8,23350.339,459.99,146.06,26.53,6.023,FR
2022-09-11 17:00:00,102.07,26248.0,23404.374,505.94,146.06,26.53,6.023,FR
2022-09-11 18:00:00,116.04,27379.8,24471.408,517.2,146.06,26.53,6.023,FR
2022-09-11 19:00:00,175.86,28551.0,25449.791,484.94,146.06,26.53,6.023,FR
2022-09-11 20:00:00,193.67,27371.5,24359.797,437.99,146.06,26.53,6.023,FR
2022-09-11 21:00:00,252.0,25630.0,22862.649,400.0,146.06,26.53,6.023,FR
2022-09-11 22:00:00,221.71,24242.5,21528.553,347.09,146.06,26.53,6.023,FR
2022-09-11 23:00:00,192.44,23020.3,20512.459,353.96,146.06,26.53,6.023,FR
2022-09-12 00:00:00,190.39,22158.3,19736.642,353.49,137.3,24.57,2.7358,L
2022-09-12 01:00:00,165.25,21703.8,19437.638,349.9,137.3,24.57,2.7358,L
2022-09-12 02:00:00,155.01,21632.0,19308.118,353.39,137.3,24.57,2.7358,L
2022-09-12 03:00:00,140.0,22197.8,19841.19,389.05,137.3,24.57,2.7358,L
2022-09-12 04:00:00,140.0,24737.3,22485.781,458.88,137.3,24.57,2.7358,L
2022-09-12 05:00:00,140.0,27444.5,25333.013,501.88,137.3,24.57,2.7358,L
2022-09-12 06:00:00,162.25,28756.5,26690.432,487.58,137.3,24.57,2.7358,L
2022-09-12 07:00:00,188.87,30271.8,27992.744,455.93,137.3,24.57,2.7358,L
2022-09-12 08:00:00,204.0,31412.3,29102.868,405.02,137.3,24.57,2.7358,L
2022-09-12 09:00:00,220.0,32162.3,29757.328,411.57,137.3,24.57,2.7358,L
2022-09-12 10:00:00,200.0,33025.0,30413.097,383.34,137.3,24.57,2.7358,L
2022-09-12 11:00:00,175.04,33710.0,30918.771,377.37,137.3,24.57,2.7358,L
2022-09-12 12:00:00,160.0,33529.0,30608.775,370.08,137.3,24.57,2.7358,L
2022-09-12 13:00:00,161.25,33019.0,30038.879,394.55,137.3,24.57,2.7358,L
2022-09-12 14:00:00,135.0,32931.8,29709.323,403.27,137.3,24.57,2.7358,L
2022-09-12 15:00:00,135.97,33015.8,29536.291,471.71,137.3,24.57,2.7358,L
2022-09-12 16:00:00,156.1,32632.0,28986.067,515.0,137.3,24.57,2.7358,L
2022-09-12 17:00:00,176.38,32143.5,28610.026,540.64,137.3,24.57,2.7358,L
2022-09-12 18:00:00,193.92,32305.0,29345.012,516.14,137.3,24.57,2.7358,L
2022-09-12 19:00:00,206.32,32617.5,29156.979,444.39,137.3,24.57,2.7358,L
2022-09-12 20:00:00,225.03,29848.3,26505.101,369.69,137.3,24.57,2.7358,L
2022-09-12 21:00:00,240.01,27499.8,24504.115,351.25,137.3,24.57,2.7358,L
2022-09-12 22:00:00,183.11,26215.0,23306.578,345.06,137.3,24.57,2.7358,L
2022-09-12 23:00:00,161.25,25058.8,22232.785,314.47,137.3,24.57,2.7358,L
2022-09-13 00:00:00,131.27,24099.5,21467.321,320.49,137.43,20.94,3.1625,M
2022-09-13 01:00:00,120.0,23618.0,21137.654,313.38,137.43,20.94,3.1625,M
2022-09-13 02:00:00,113.25,23417.8,20972.704,325.64,137.43,20.94,3.1625,M
2022-09-13 03:00:00,100.0,23773.3,21420.687,342.07,137.43,20.94,3.1625,M
2022-09-13 04:00:00,91.73,25905.8,23680.39,429.24,137.43,20.94,3.1625,M
2022-09-13 05:00:00,90.0,28396.8,26315.999,481.13,137.43,20.94,3.1625,M
2022-09-13 06:00:00,101.55,29392.5,27734.687,501.54,137.43,20.94,3.1625,M
2022-09-13 07:00:00,120.0,30499.3,28866.006,471.42,137.43,20.94,3.1625,M
2022-09-13 08:00:00,120.07,31284.3,29484.52,447.31,137.43,20.94,3.1625,M
2022-09-13 09:00:00,130.0,31793.5,29779.942,429.93,137.43,20.94,3.1625,M
2022-09-13 10:00:00,126.04,32434.3,30173.256,508.33,137.43,20.94,3.1625,M
2022-09-13 11:00:00,114.25,32880.8,30292.966,441.98,137.43,20.94,3.1625,M
2022-09-13 12:00:00,113.25,32498.3,29620.962,444.23,137.43,20.94,3.1625,M
2022-09-13 13:00:00,113.0,31802.3,28824.533,454.39,137.43,20.94,3.1625,M
2022-09-13 14:00:00,109.68,31696.8,28402.433,493.07,137.43,20.94,3.1625,M
2022-09-13 15:00:00,110.0,31761.3,28142.363,570.32,137.43,20.94,3.1625,M
2022-09-13 16:00:00,111.25,31434.0,27567.214,526.5,137.43,20.94,3.1625,M
2022-09-13 17:00:00,112.25,30912.0,27421.567,613.0,137.43,20.94,3.1625,M
2022-09-13 18:00:00,130.21,31329.8,28396.291,569.81,137.43,20.94,3.1625,M
2022-09-13 19:00:00,170.0,31645.5,28260.553,459.13,137.43,20.94,3.1625,M
2022-09-13 20:00:00,205.19,28960.5,25553.112,437.97,137.43,20.94,3.1625,M
2022-09-13 21:00:00,212.0,26647.5,23643.287,420.71,137.43,20.94,3.1625,M
2022-09-13 22:00:00,195.07,25747.3,22525.482,345.08,137.43,20.94,3.1625,M
2022-09-13 23:00:00,150.0,24667.8,21505.567,352.87,137.43,20.94,3.1625,M
2022-09-14 00:00:00,110.0,23837.0,20786.743,343.78,159.57,18.97,4.3217,X
2022-09-14 01:00:00,104.48,23402.3,20361.292,335.64,159.57,18.97,4.3217,X
2022-09-14 02:00:00,95.25,23267.3,20343.732,351.31,159.57,18.97,4.3217,X
2022-09-14 03:00:00,94.25,23709.5,20689.738,370.2,159.57,18.97,4.3217,X
2022-09-14 04:00:00,95.25,25984.3,22915.126,449.07,159.57,18.97,4.3217,X
2022-09-14 05:00:00,101.75,28679.3,25564.732,505.0,159.57,18.97,4.3217,X
2022-09-14 06:00:00,109.21,29747.5,26853.885,554.44,159.57,18.97,4.3217,X
2022-09-14 07:00:00,130.0,30637.5,27911.961,554.38,159.57,18.97,4.3217,X
2022-09-14 08:00:00,153.05,31320.5,28393.86,505.76,159.57,18.97,4.3217,X
2022-09-14 09:00:00,153.05,31666.8,28644.686,505.51,159.57,18.97,4.3217,X
2022-09-14 10:00:00,142.04,32169.3,28999.88,481.73,159.57,18.97,4.3217,X
2022-09-14 11:00:00,113.9,32474.8,29069.499,454.24,159.57,18.97,4.3217,X
2022-09-14 12:00:00,118.43,32112.5,28550.233,501.68,159.57,18.97,4.3217,X
2022-09-14 13:00:00,111.0,31347.3,27779.631,500.04,159.57,18.97,4.3217,X
2022-09-14 14:00:00,109.21,31198.8,27406.125,469.31,159.57,18.97,4.3217,X
2022-09-14 15:00:00,108.0,31133.0,27318.509,505.0,159.57,18.97,4.3217,X
2022-09-14 16:00:00,109.21,30629.5,27099.895,536.61,159.57,18.97,4.3217,X
2022-09-14 17:00:00,111.0,30444.3,26966.671,625.28,159.57,18.97,4.3217,X
2022-09-14 18:00:00,131.48,31288.3,27989.541,539.8,159.57,18.97,4.3217,X
2022-09-14 19:00:00,175.01,31396.3,28010.413,460.34,159.57,18.97,4.3217,X
2022-09-14 20:00:00,215.0,28694.3,25455.563,421.59,159.57,18.97,4.3217,X
2022-09-14 21:00:00,240.0,26380.3,23461.157,404.37,159.57,18.97,4.3217,X
2022-09-14 22:00:00,208.1,24706.5,22238.11,391.63,159.57,18.97,4.3217,X
2022-09-14 23:00:00,168.05,23688.5,21237.345,338.77,159.57,18.97,4.3217,X
2022-09-15 00:00:00,174.52,22937.3,20452.334,317.25,155.59,19.3,3.9115,J
2022-09-15 01:00:00,170.01,22548.5,20064.257,301.87,155.59,19.3,3.9115,J
2022-09-15 02:00:00,165.05,22504.3,19896.019,318.52,155.59,19.3,3.9115,J
2022-09-15 03:00:00,155.04,22888.0,20252.512,366.51,155.59,19.3,3.9115,J
2022-09-15 04:00:00,164.79,25153.5,22432.691,450.0,155.59,19.3,3.9115,J
2022-09-15 05:00:00,165.05,27923.8,25051.654,479.4,155.59,19.3,3.9115,J
2022-09-15 06:00:00,168.0,29101.3,26129.071,500.1,155.59,19.3,3.9115,J
2022-09-15 07:00:00,176.69,29901.5,27121.969,478.43,155.59,19.3,3.9115,J
2022-09-15 08:00:00,194.45,30343.8,27740.012,489.72,155.59,19.3,3.9115,J
2022-09-15 09:00:00,186.9,30559.5,28080.282,493.55,155.59,19.3,3.9115,J
